Alleles Observed-SFS Expected
0 0.989563 0.989578
1 0.003692 0.003598
2 0.001524 0.001614
3 0.000855 0.000871
4 0.000565 0.000567
5 0.000379 0.000411
6 0.000309 0.000319
7 0.000274 0.000258
8 0.000219 0.000216
9 0.000206 0.000184
10 0.000180 0.000160
11 0.000162 0.000142
12 0.000149 0.000127
13 0.000101 0.000114
14 0.000121 0.000104
15 0.000085 0.000096
16 0.000112 0.000088
17 0.000071 0.000082
18 0.000080 0.000077
19 0.000071 0.000072
20 0.000064 0.000068
21 0.000064 0.000064
22 0.000053 0.000061
23 0.000064 0.000058
24 0.000060 0.000056
25 0.000062 0.000053
26 0.000043 0.000051
27 0.000048 0.000049
28 0.000039 0.000048
29 0.000057 0.000046
30 0.000036 0.000045
31 0.000036 0.000043
32 0.000041 0.000042
33 0.000046 0.000041
34 0.000043 0.000040
35 0.000037 0.000039
36 0.000036 0.000039
37 0.000030 0.000038
38 0.000030 0.000037
39 0.000032 0.000037
40 0.000030 0.000036
41 0.000048 0.000036
42 0.000043 0.000035
43 0.000028 0.000035
44 0.000043 0.000035
45 0.000034 0.000035
46 0.000032 0.000034
47 0.000028 0.000034
48 0.000039 0.000034
49 0.000021 0.000034
50 0.000014 0.000017
