Alleles Observed-SFS Expected
0 0.992208 0.992208
1 0.002987 0.002914
2 0.001221 0.001268
3 0.000619 0.000713
4 0.000459 0.000456
5 0.000288 0.000315
6 0.000267 0.000230
7 0.000107 0.000175
8 0.000139 0.000139
9 0.000149 0.000113
10 0.000096 0.000095
11 0.000112 0.000081
12 0.000144 0.000071
13 0.000064 0.000064
14 0.000069 0.000058
15 0.000064 0.000053
16 0.000043 0.000049
17 0.000048 0.000046
18 0.000032 0.000043
19 0.000032 0.000041
20 0.000043 0.000039
21 0.000027 0.000037
22 0.000048 0.000036
23 0.000032 0.000035
24 0.000027 0.000034
25 0.000048 0.000033
26 0.000021 0.000032
27 0.000027 0.000031
28 0.000021 0.000030
29 0.000021 0.000030
30 0.000064 0.000029
31 0.000011 0.000029
32 0.000027 0.000028
33 0.000043 0.000028
34 0.000027 0.000027
35 0.000011 0.000027
36 0.000011 0.000026
37 0.000064 0.000026
38 0.000032 0.000026
39 0.000048 0.000026
40 0.000016 0.000025
41 0.000005 0.000025
42 0.000021 0.000025
43 0.000016 0.000025
44 0.000005 0.000025
45 0.000016 0.000025
46 0.000000 0.000025
47 0.000016 0.000024
48 0.000053 0.000024
49 0.000037 0.000024
50 0.000016 0.000012
