Alleles Observed-SFS Expected
0 0.991115 0.991115
1 0.003077 0.003025
2 0.001104 0.001175
3 0.000539 0.000616
4 0.000464 0.000393
5 0.000304 0.000286
6 0.000256 0.000226
7 0.000272 0.000189
8 0.000165 0.000164
9 0.000171 0.000146
10 0.000107 0.000132
11 0.000112 0.000121
12 0.000139 0.000112
13 0.000080 0.000105
14 0.000101 0.000098
15 0.000075 0.000093
16 0.000112 0.000088
17 0.000085 0.000084
18 0.000101 0.000080
19 0.000069 0.000077
20 0.000085 0.000074
21 0.000048 0.000071
22 0.000085 0.000069
23 0.000080 0.000067
24 0.000043 0.000065
25 0.000037 0.000063
26 0.000043 0.000061
27 0.000064 0.000060
28 0.000021 0.000059
29 0.000048 0.000057
30 0.000075 0.000056
31 0.000032 0.000055
32 0.000043 0.000054
33 0.000037 0.000053
34 0.000027 0.000053
35 0.000059 0.000052
36 0.000027 0.000051
37 0.000011 0.000051
38 0.000048 0.000050
39 0.000080 0.000050
40 0.000048 0.000049
41 0.000048 0.000049
42 0.000096 0.000049
43 0.000032 0.000048
44 0.000027 0.000048
45 0.000075 0.000048
46 0.000053 0.000048
47 0.000075 0.000047
48 0.000043 0.000047
49 0.000043 0.000047
50 0.000021 0.000024
