Alleles Observed-SFS Expected
0 0.981659 0.981659
1 0.003701 0.003716
2 0.001803 0.001944
3 0.001253 0.001237
4 0.000971 0.000913
5 0.000779 0.000730
6 0.000651 0.000613
7 0.000603 0.000530
8 0.000512 0.000468
9 0.000469 0.000421
10 0.000357 0.000383
11 0.000363 0.000352
12 0.000256 0.000326
13 0.000267 0.000305
14 0.000315 0.000286
15 0.000288 0.000270
16 0.000251 0.000256
17 0.000187 0.000244
18 0.000272 0.000234
19 0.000229 0.000224
20 0.000208 0.000215
21 0.000229 0.000208
22 0.000272 0.000201
23 0.000171 0.000195
24 0.000224 0.000189
25 0.000165 0.000184
26 0.000187 0.000179
27 0.000219 0.000175
28 0.000139 0.000171
29 0.000181 0.000167
30 0.000160 0.000164
31 0.000139 0.000161
32 0.000160 0.000158
33 0.000085 0.000156
34 0.000149 0.000154
35 0.000107 0.000152
36 0.000128 0.000150
37 0.000155 0.000148
38 0.000155 0.000146
39 0.000128 0.000145
40 0.000149 0.000144
41 0.000160 0.000142
42 0.000155 0.000141
43 0.000160 0.000141
44 0.000133 0.000140
45 0.000133 0.000139
46 0.000171 0.000139
47 0.000117 0.000138
48 0.000085 0.000138
49 0.000123 0.000138
50 0.000069 0.000069
