Alleles Observed-SFS Expected
0 0.989346 0.989342
1 0.002869 0.002822
2 0.001483 0.001488
3 0.000846 0.000928
4 0.000613 0.000654
5 0.000530 0.000495
6 0.000391 0.000393
7 0.000315 0.000322
8 0.000270 0.000271
9 0.000268 0.000232
10 0.000203 0.000203
11 0.000220 0.000179
12 0.000142 0.000160
13 0.000156 0.000144
14 0.000142 0.000131
15 0.000114 0.000121
16 0.000119 0.000111
17 0.000101 0.000104
18 0.000103 0.000097
19 0.000089 0.000091
20 0.000091 0.000086
21 0.000092 0.000081
22 0.000069 0.000077
23 0.000076 0.000074
24 0.000057 0.000071
25 0.000064 0.000068
26 0.000055 0.000065
27 0.000050 0.000063
28 0.000053 0.000061
29 0.000044 0.000059
30 0.000073 0.000058
31 0.000043 0.000056
32 0.000057 0.000055
33 0.000066 0.000053
34 0.000043 0.000052
35 0.000068 0.000051
36 0.000052 0.000050
37 0.000068 0.000050
38 0.000060 0.000049
39 0.000041 0.000048
40 0.000044 0.000048
41 0.000046 0.000047
42 0.000030 0.000047
43 0.000023 0.000046
44 0.000044 0.000046
45 0.000066 0.000046
46 0.000036 0.000046
47 0.000044 0.000045
48 0.000044 0.000045
49 0.000052 0.000045
50 0.000027 0.000023
