Alleles Observed-SFS Expected
0 0.988923 0.988765
1 0.003175 0.003318
2 0.001323 0.001468
3 0.000937 0.000860
4 0.000565 0.000605
5 0.000521 0.000468
6 0.000434 0.000382
7 0.000347 0.000322
8 0.000252 0.000277
9 0.000235 0.000243
10 0.000213 0.000216
11 0.000204 0.000194
12 0.000188 0.000176
13 0.000171 0.000160
14 0.000135 0.000147
15 0.000142 0.000136
16 0.000146 0.000126
17 0.000103 0.000117
18 0.000100 0.000110
19 0.000105 0.000103
20 0.000080 0.000097
21 0.000091 0.000092
22 0.000089 0.000087
23 0.000084 0.000083
24 0.000059 0.000079
25 0.000101 0.000075
26 0.000050 0.000072
27 0.000062 0.000069
28 0.000071 0.000066
29 0.000066 0.000064
30 0.000055 0.000062
31 0.000060 0.000060
32 0.000046 0.000058
33 0.000059 0.000056
34 0.000064 0.000055
35 0.000037 0.000053
36 0.000050 0.000052
37 0.000050 0.000051
38 0.000066 0.000050
39 0.000043 0.000049
40 0.000034 0.000048
41 0.000053 0.000047
42 0.000059 0.000047
43 0.000053 0.000046
44 0.000052 0.000046
45 0.000060 0.000045
46 0.000052 0.000045
47 0.000044 0.000045
48 0.000032 0.000044
49 0.000041 0.000044
50 0.000020 0.000022
