Alleles Observed-SFS Expected
0 0.988389 0.988510
1 0.003330 0.003250
2 0.001614 0.001615
3 0.001004 0.000967
4 0.000724 0.000670
5 0.000466 0.000508
6 0.000436 0.000406
7 0.000315 0.000338
8 0.000286 0.000288
9 0.000292 0.000251
10 0.000180 0.000221
11 0.000180 0.000198
12 0.000188 0.000178
13 0.000160 0.000162
14 0.000139 0.000148
15 0.000146 0.000136
16 0.000116 0.000126
17 0.000116 0.000117
18 0.000121 0.000109
19 0.000112 0.000102
20 0.000085 0.000095
21 0.000110 0.000090
22 0.000089 0.000085
23 0.000071 0.000080
24 0.000073 0.000076
25 0.000055 0.000072
26 0.000055 0.000069
27 0.000073 0.000066
28 0.000071 0.000063
29 0.000059 0.000061
30 0.000057 0.000058
31 0.000071 0.000056
32 0.000066 0.000054
33 0.000043 0.000053
34 0.000055 0.000051
35 0.000036 0.000050
36 0.000055 0.000048
37 0.000036 0.000047
38 0.000039 0.000046
39 0.000030 0.000045
40 0.000039 0.000044
41 0.000044 0.000043
42 0.000036 0.000043
43 0.000050 0.000042
44 0.000028 0.000041
45 0.000060 0.000041
46 0.000043 0.000041
47 0.000037 0.000040
48 0.000052 0.000040
49 0.000059 0.000040
50 0.000012 0.000020
