Alleles Observed-SFS Expected
0 0.992917 0.992917
1 0.002245 0.002154
2 0.000864 0.000968
3 0.000491 0.000551
4 0.000416 0.000364
5 0.000277 0.000264
6 0.000203 0.000205
7 0.000192 0.000167
8 0.000160 0.000142
9 0.000128 0.000123
10 0.000139 0.000110
11 0.000091 0.000100
12 0.000117 0.000091
13 0.000032 0.000085
14 0.000080 0.000079
15 0.000027 0.000075
16 0.000027 0.000071
17 0.000064 0.000067
18 0.000053 0.000064
19 0.000064 0.000062
20 0.000053 0.000059
21 0.000032 0.000057
22 0.000069 0.000055
23 0.000021 0.000053
24 0.000016 0.000052
25 0.000048 0.000050
26 0.000053 0.000049
27 0.000069 0.000048
28 0.000069 0.000047
29 0.000069 0.000046
30 0.000027 0.000045
31 0.000043 0.000044
32 0.000048 0.000043
33 0.000043 0.000043
34 0.000059 0.000042
35 0.000037 0.000042
36 0.000048 0.000041
37 0.000048 0.000041
38 0.000048 0.000040
39 0.000053 0.000040
40 0.000037 0.000039
41 0.000043 0.000039
42 0.000064 0.000039
43 0.000037 0.000039
44 0.000069 0.000038
45 0.000037 0.000038
46 0.000027 0.000038
47 0.000021 0.000038
48 0.000053 0.000038
49 0.000037 0.000038
50 0.000032 0.000019
