Alleles Observed-SFS Expected
0 0.991461 0.991461
1 0.003067 0.002889
2 0.001115 0.001337
3 0.000848 0.000790
4 0.000475 0.000529
5 0.000363 0.000380
6 0.000283 0.000287
7 0.000256 0.000224
8 0.000155 0.000180
9 0.000155 0.000149
10 0.000139 0.000125
11 0.000080 0.000107
12 0.000080 0.000094
13 0.000123 0.000083
14 0.000080 0.000074
15 0.000053 0.000067
16 0.000064 0.000062
17 0.000080 0.000057
18 0.000069 0.000053
19 0.000053 0.000050
20 0.000064 0.000047
21 0.000043 0.000045
22 0.000053 0.000043
23 0.000101 0.000041
24 0.000037 0.000040
25 0.000043 0.000038
26 0.000037 0.000037
27 0.000043 0.000036
28 0.000027 0.000035
29 0.000053 0.000034
30 0.000037 0.000033
31 0.000016 0.000033
32 0.000048 0.000032
33 0.000027 0.000032
34 0.000043 0.000031
35 0.000032 0.000031
36 0.000037 0.000030
37 0.000021 0.000030
38 0.000005 0.000030
39 0.000037 0.000029
40 0.000021 0.000029
41 0.000021 0.000029
42 0.000021 0.000029
43 0.000011 0.000028
44 0.000032 0.000028
45 0.000005 0.000028
46 0.000005 0.000028
47 0.000021 0.000028
48 0.000037 0.000028
49 0.000011 0.000028
50 0.000011 0.000014
