Alleles Observed-SFS Expected
0 0.986914 0.987090
1 0.004784 0.004526
2 0.002062 0.002099
3 0.001170 0.001247
4 0.000832 0.000837
5 0.000606 0.000602
6 0.000476 0.000453
7 0.000306 0.000352
8 0.000283 0.000282
9 0.000220 0.000230
10 0.000244 0.000191
11 0.000144 0.000162
12 0.000144 0.000139
13 0.000142 0.000121
14 0.000107 0.000106
15 0.000110 0.000095
16 0.000098 0.000085
17 0.000076 0.000078
18 0.000073 0.000071
19 0.000078 0.000066
20 0.000059 0.000061
21 0.000053 0.000057
22 0.000059 0.000054
23 0.000052 0.000051
24 0.000039 0.000049
25 0.000059 0.000046
26 0.000048 0.000045
27 0.000046 0.000043
28 0.000032 0.000041
29 0.000028 0.000040
30 0.000048 0.000039
31 0.000057 0.000038
32 0.000039 0.000037
33 0.000030 0.000036
34 0.000025 0.000035
35 0.000039 0.000035
36 0.000041 0.000034
37 0.000023 0.000034
38 0.000032 0.000033
39 0.000043 0.000033
40 0.000012 0.000032
41 0.000032 0.000032
42 0.000023 0.000032
43 0.000025 0.000031
44 0.000023 0.000031
45 0.000028 0.000031
46 0.000034 0.000031
47 0.000030 0.000031
48 0.000021 0.000031
49 0.000023 0.000031
50 0.000027 0.000015
