Alleles Observed-SFS Expected
0 0.985840 0.985547
1 0.003799 0.003960
2 0.001723 0.001934
3 0.001100 0.001165
4 0.000850 0.000822
5 0.000649 0.000632
6 0.000546 0.000512
7 0.000436 0.000429
8 0.000386 0.000367
9 0.000380 0.000320
10 0.000309 0.000283
11 0.000251 0.000253
12 0.000236 0.000229
13 0.000185 0.000208
14 0.000190 0.000191
15 0.000192 0.000176
16 0.000169 0.000163
17 0.000132 0.000152
18 0.000128 0.000142
19 0.000105 0.000133
20 0.000119 0.000126
21 0.000126 0.000119
22 0.000105 0.000113
23 0.000110 0.000107
24 0.000107 0.000102
25 0.000107 0.000098
26 0.000087 0.000094
27 0.000091 0.000090
28 0.000103 0.000087
29 0.000078 0.000084
30 0.000075 0.000081
31 0.000080 0.000078
32 0.000082 0.000076
33 0.000082 0.000074
34 0.000078 0.000072
35 0.000046 0.000071
36 0.000064 0.000069
37 0.000080 0.000068
38 0.000071 0.000066
39 0.000057 0.000065
40 0.000075 0.000064
41 0.000069 0.000063
42 0.000066 0.000062
43 0.000071 0.000062
44 0.000050 0.000061
45 0.000059 0.000061
46 0.000060 0.000060
47 0.000062 0.000060
48 0.000053 0.000060
49 0.000055 0.000060
50 0.000027 0.000030
