Alleles Observed-SFS Expected
0 0.993728 0.993728
1 0.001851 0.001818
2 0.000768 0.000815
3 0.000411 0.000464
4 0.000325 0.000310
5 0.000261 0.000229
6 0.000213 0.000181
7 0.000176 0.000151
8 0.000101 0.000130
9 0.000160 0.000115
10 0.000112 0.000103
11 0.000085 0.000094
12 0.000048 0.000087
13 0.000043 0.000081
14 0.000096 0.000076
15 0.000064 0.000072
16 0.000080 0.000068
17 0.000037 0.000065
18 0.000048 0.000062
19 0.000053 0.000059
20 0.000048 0.000057
21 0.000053 0.000055
22 0.000043 0.000053
23 0.000091 0.000052
24 0.000032 0.000050
25 0.000069 0.000049
26 0.000085 0.000047
27 0.000037 0.000046
28 0.000032 0.000045
29 0.000059 0.000044
30 0.000069 0.000043
31 0.000016 0.000043
32 0.000043 0.000042
33 0.000043 0.000041
34 0.000064 0.000041
35 0.000037 0.000040
36 0.000027 0.000040
37 0.000011 0.000039
38 0.000027 0.000039
39 0.000032 0.000038
40 0.000016 0.000038
41 0.000048 0.000038
42 0.000016 0.000037
43 0.000048 0.000037
44 0.000048 0.000037
45 0.000048 0.000037
46 0.000043 0.000037
47 0.000048 0.000037
48 0.000043 0.000037
49 0.000032 0.000037
50 0.000032 0.000018
