Alleles Observed-SFS Expected
0 0.992270 0.992276
1 0.002729 0.002603
2 0.000974 0.001113
3 0.000553 0.000595
4 0.000388 0.000392
5 0.000297 0.000291
6 0.000254 0.000230
7 0.000190 0.000189
8 0.000178 0.000161
9 0.000148 0.000139
10 0.000128 0.000123
11 0.000114 0.000110
12 0.000112 0.000099
13 0.000087 0.000091
14 0.000071 0.000083
15 0.000069 0.000077
16 0.000075 0.000072
17 0.000062 0.000067
18 0.000076 0.000063
19 0.000059 0.000060
20 0.000068 0.000057
21 0.000048 0.000054
22 0.000050 0.000052
23 0.000046 0.000050
24 0.000059 0.000048
25 0.000041 0.000046
26 0.000036 0.000044
27 0.000048 0.000043
28 0.000059 0.000042
29 0.000037 0.000040
30 0.000048 0.000039
31 0.000036 0.000038
32 0.000028 0.000037
33 0.000025 0.000037
34 0.000028 0.000036
35 0.000032 0.000035
36 0.000041 0.000035
37 0.000037 0.000034
38 0.000028 0.000034
39 0.000030 0.000033
40 0.000043 0.000033
41 0.000036 0.000032
42 0.000036 0.000032
43 0.000032 0.000032
44 0.000030 0.000032
45 0.000037 0.000031
46 0.000030 0.000031
47 0.000041 0.000031
48 0.000023 0.000031
49 0.000027 0.000031
50 0.000007 0.000015
