Alleles Observed-SFS Expected
0 0.990896 0.990896
1 0.002149 0.002150
2 0.000955 0.000976
3 0.000619 0.000592
4 0.000443 0.000431
5 0.000368 0.000344
6 0.000320 0.000288
7 0.000203 0.000249
8 0.000240 0.000220
9 0.000224 0.000198
10 0.000171 0.000180
11 0.000112 0.000166
12 0.000155 0.000154
13 0.000176 0.000143
14 0.000112 0.000135
15 0.000160 0.000127
16 0.000155 0.000121
17 0.000091 0.000115
18 0.000064 0.000110
19 0.000069 0.000105
20 0.000128 0.000101
21 0.000112 0.000098
22 0.000123 0.000095
23 0.000075 0.000092
24 0.000091 0.000089
25 0.000080 0.000086
26 0.000096 0.000084
27 0.000059 0.000082
28 0.000091 0.000080
29 0.000059 0.000079
30 0.000101 0.000077
31 0.000069 0.000076
32 0.000069 0.000075
33 0.000075 0.000073
34 0.000053 0.000072
35 0.000091 0.000071
36 0.000053 0.000070
37 0.000048 0.000070
38 0.000064 0.000069
39 0.000037 0.000068
40 0.000075 0.000068
41 0.000069 0.000067
42 0.000053 0.000067
43 0.000059 0.000066
44 0.000064 0.000066
45 0.000091 0.000066
46 0.000101 0.000065
47 0.000085 0.000065
48 0.000069 0.000065
49 0.000053 0.000065
50 0.000027 0.000032
