Alleles Observed-SFS Expected
0 0.993758 0.993751
1 0.002325 0.002318
2 0.000896 0.000949
3 0.000526 0.000500
4 0.000343 0.000324
5 0.000242 0.000235
6 0.000181 0.000183
7 0.000139 0.000148
8 0.000137 0.000124
9 0.000100 0.000106
10 0.000101 0.000092
11 0.000091 0.000081
12 0.000062 0.000073
13 0.000043 0.000066
14 0.000057 0.000060
15 0.000043 0.000055
16 0.000059 0.000051
17 0.000057 0.000047
18 0.000043 0.000044
19 0.000043 0.000041
20 0.000039 0.000039
21 0.000037 0.000037
22 0.000036 0.000035
23 0.000046 0.000033
24 0.000028 0.000032
25 0.000023 0.000030
26 0.000027 0.000029
27 0.000028 0.000028
28 0.000028 0.000027
29 0.000043 0.000026
30 0.000016 0.000025
31 0.000023 0.000025
32 0.000016 0.000024
33 0.000027 0.000023
34 0.000023 0.000023
35 0.000025 0.000022
36 0.000018 0.000022
37 0.000028 0.000022
38 0.000027 0.000021
39 0.000011 0.000021
40 0.000012 0.000021
41 0.000023 0.000020
42 0.000014 0.000020
43 0.000007 0.000020
44 0.000018 0.000020
45 0.000034 0.000020
46 0.000014 0.000019
47 0.000028 0.000019
48 0.000021 0.000019
49 0.000021 0.000019
50 0.000012 0.000010
