Alleles Observed-SFS Expected
0 0.991829 0.991815
1 0.002914 0.002899
2 0.001118 0.001221
3 0.000702 0.000650
4 0.000427 0.000424
5 0.000299 0.000309
6 0.000268 0.000242
7 0.000171 0.000197
8 0.000174 0.000166
9 0.000130 0.000143
10 0.000140 0.000125
11 0.000130 0.000111
12 0.000094 0.000100
13 0.000078 0.000091
14 0.000107 0.000083
15 0.000053 0.000076
16 0.000089 0.000071
17 0.000087 0.000066
18 0.000082 0.000062
19 0.000068 0.000058
20 0.000055 0.000055
21 0.000055 0.000052
22 0.000048 0.000050
23 0.000052 0.000047
24 0.000044 0.000045
25 0.000062 0.000044
26 0.000039 0.000042
27 0.000046 0.000041
28 0.000030 0.000039
29 0.000030 0.000038
30 0.000044 0.000037
31 0.000028 0.000036
32 0.000039 0.000035
33 0.000023 0.000034
34 0.000041 0.000033
35 0.000028 0.000033
36 0.000020 0.000032
37 0.000021 0.000032
38 0.000037 0.000031
39 0.000027 0.000031
40 0.000025 0.000030
41 0.000027 0.000030
42 0.000025 0.000030
43 0.000014 0.000029
44 0.000025 0.000029
45 0.000018 0.000029
46 0.000028 0.000029
47 0.000028 0.000029
48 0.000032 0.000028
49 0.000032 0.000028
50 0.000014 0.000014
