Alleles Observed-SFS Expected
0 0.991445 0.991445
1 0.002859 0.002810
2 0.001461 0.001336
3 0.000715 0.000816
4 0.000485 0.000562
5 0.000416 0.000414
6 0.000320 0.000319
7 0.000224 0.000253
8 0.000133 0.000205
9 0.000123 0.000170
10 0.000208 0.000143
11 0.000139 0.000122
12 0.000096 0.000105
13 0.000069 0.000092
14 0.000096 0.000081
15 0.000069 0.000072
16 0.000096 0.000065
17 0.000091 0.000059
18 0.000080 0.000053
19 0.000032 0.000049
20 0.000064 0.000045
21 0.000037 0.000042
22 0.000043 0.000039
23 0.000043 0.000037
24 0.000032 0.000035
25 0.000021 0.000033
26 0.000043 0.000032
27 0.000059 0.000031
28 0.000032 0.000029
29 0.000032 0.000028
30 0.000016 0.000027
31 0.000032 0.000027
32 0.000016 0.000026
33 0.000021 0.000025
34 0.000005 0.000025
35 0.000011 0.000024
36 0.000043 0.000024
37 0.000027 0.000023
38 0.000027 0.000023
39 0.000011 0.000023
40 0.000032 0.000023
41 0.000027 0.000022
42 0.000016 0.000022
43 0.000032 0.000022
44 0.000016 0.000022
45 0.000021 0.000022
46 0.000011 0.000022
47 0.000005 0.000021
48 0.000027 0.000021
49 0.000016 0.000021
50 0.000027 0.000011
