Alleles Observed-SFS Expected
0 0.986315 0.986315
1 0.004709 0.004580
2 0.002091 0.002149
3 0.001285 0.001293
4 0.000912 0.000878
5 0.000523 0.000638
6 0.000544 0.000486
7 0.000405 0.000382
8 0.000272 0.000308
9 0.000251 0.000254
10 0.000197 0.000213
11 0.000128 0.000182
12 0.000149 0.000157
13 0.000165 0.000138
14 0.000133 0.000122
15 0.000096 0.000109
16 0.000112 0.000099
17 0.000133 0.000090
18 0.000112 0.000083
19 0.000080 0.000077
20 0.000059 0.000072
21 0.000080 0.000068
22 0.000075 0.000064
23 0.000069 0.000061
24 0.000085 0.000058
25 0.000059 0.000056
26 0.000032 0.000054
27 0.000059 0.000052
28 0.000075 0.000051
29 0.000037 0.000049
30 0.000075 0.000048
31 0.000043 0.000047
32 0.000027 0.000046
33 0.000021 0.000045
34 0.000037 0.000044
35 0.000043 0.000043
36 0.000037 0.000043
37 0.000032 0.000042
38 0.000032 0.000042
39 0.000043 0.000041
40 0.000053 0.000041
41 0.000016 0.000040
42 0.000011 0.000040
43 0.000027 0.000040
44 0.000059 0.000040
45 0.000053 0.000039
46 0.000037 0.000039
47 0.000021 0.000039
48 0.000053 0.000039
49 0.000016 0.000039
50 0.000021 0.000020
