Alleles Observed-SFS Expected
0 0.993963 0.993963
1 0.001723 0.001738
2 0.000720 0.000767
3 0.000501 0.000434
4 0.000304 0.000291
5 0.000235 0.000217
6 0.000128 0.000173
7 0.000107 0.000145
8 0.000149 0.000126
9 0.000085 0.000112
10 0.000085 0.000101
11 0.000101 0.000093
12 0.000064 0.000086
13 0.000069 0.000080
14 0.000101 0.000075
15 0.000064 0.000071
16 0.000101 0.000067
17 0.000064 0.000064
18 0.000080 0.000061
19 0.000085 0.000059
20 0.000048 0.000056
21 0.000085 0.000054
22 0.000027 0.000053
23 0.000075 0.000051
24 0.000037 0.000049
25 0.000027 0.000048
26 0.000032 0.000047
27 0.000069 0.000046
28 0.000048 0.000045
29 0.000053 0.000044
30 0.000027 0.000043
31 0.000032 0.000042
32 0.000085 0.000041
33 0.000053 0.000041
34 0.000032 0.000040
35 0.000027 0.000040
36 0.000048 0.000039
37 0.000032 0.000039
38 0.000043 0.000038
39 0.000043 0.000038
40 0.000021 0.000038
41 0.000027 0.000037
42 0.000043 0.000037
43 0.000027 0.000037
44 0.000037 0.000037
45 0.000027 0.000036
46 0.000021 0.000036
47 0.000064 0.000036
48 0.000032 0.000036
49 0.000021 0.000036
50 0.000027 0.000018
