Alleles Observed-SFS Expected
0 0.982693 0.982693
1 0.003525 0.003506
2 0.001659 0.001835
3 0.001243 0.001168
4 0.000912 0.000862
5 0.000667 0.000689
6 0.000603 0.000578
7 0.000496 0.000500
8 0.000517 0.000442
9 0.000469 0.000397
10 0.000352 0.000361
11 0.000320 0.000332
12 0.000293 0.000308
13 0.000203 0.000288
14 0.000272 0.000270
15 0.000240 0.000255
16 0.000240 0.000242
17 0.000224 0.000231
18 0.000181 0.000220
19 0.000187 0.000211
20 0.000187 0.000203
21 0.000181 0.000196
22 0.000208 0.000190
23 0.000213 0.000184
24 0.000219 0.000178
25 0.000208 0.000173
26 0.000155 0.000169
27 0.000133 0.000165
28 0.000160 0.000161
29 0.000155 0.000158
30 0.000144 0.000155
31 0.000128 0.000152
32 0.000181 0.000149
33 0.000128 0.000147
34 0.000123 0.000145
35 0.000171 0.000143
36 0.000144 0.000141
37 0.000192 0.000140
38 0.000160 0.000138
39 0.000144 0.000137
40 0.000144 0.000136
41 0.000149 0.000134
42 0.000160 0.000134
43 0.000112 0.000133
44 0.000107 0.000132
45 0.000112 0.000131
46 0.000149 0.000131
47 0.000128 0.000131
48 0.000133 0.000130
49 0.000101 0.000130
50 0.000075 0.000065
