"","generation","DFE","selfing","value","sd","replicate","selfing_class","Nem"
"34","f3","DFE3","truth",0.613522264774418,0,1,"0% Selfing","Nem05"
"35","f3","DFE3","truth",0.613522264774418,0,2,"50% Selfing","Nem05"
"36","f3","DFE3","truth",0.613522264774418,0,6,"99% Selfing","Nem05"
"37","f0","DFE1","DFE-alpha",0.331296726435239,0.0264897593891108,NA,"0% Selfing","Nem05"
"38","f0","DFE2","DFE-alpha",0.146525680014443,0.00457366316407624,NA,"0% Selfing","Nem05"
"39","f0","DFE3","DFE-alpha",0.11005182389647,0.00857508514610503,NA,"0% Selfing","Nem05"
"40","f0","DFE1","DFE-alpha",0.345445715510798,0.0249768265701081,NA,"50% Selfing","Nem05"
"41","f0","DFE2","DFE-alpha",0.152106303491309,0.00634608315169907,NA,"50% Selfing","Nem05"
"42","f0","DFE3","DFE-alpha",0.117013152149691,0.0018721718984927,NA,"50% Selfing","Nem05"
"43","f0","DFE1","DFE-alpha",0.648736454616703,0.0257889873410142,NA,"99% Selfing","Nem05"
"44","f0","DFE2","DFE-alpha",0.446846466972857,0.0131085122407138,NA,"99% Selfing","Nem05"
"45","f0","DFE3","DFE-alpha",0.243291563583417,0.0122120367080202,NA,"99% Selfing","Nem05"
"46","f1","DFE1","DFE-alpha",0.489413633230412,0.0677156223741276,NA,"0% Selfing","Nem05"
"47","f1","DFE2","DFE-alpha",0.220691245230851,0.0023697189990679,NA,"0% Selfing","Nem05"
"48","f1","DFE3","DFE-alpha",0.0970802281670114,0.00706425808002545,NA,"0% Selfing","Nem05"
"49","f1","DFE1","DFE-alpha",0.433172126436174,0.0507103140100574,NA,"50% Selfing","Nem05"
"50","f1","DFE2","DFE-alpha",0.204417647427732,0.0106224149748785,NA,"50% Selfing","Nem05"
"51","f1","DFE3","DFE-alpha",0.0968993369232984,0.00336634475795727,NA,"50% Selfing","Nem05"
"52","f1","DFE1","DFE-alpha",0.20671277403913,0.0256615167438589,NA,"99% Selfing","Nem05"
"53","f1","DFE2","DFE-alpha",0.262848567253959,0.0531349020674097,NA,"99% Selfing","Nem05"
"54","f1","DFE3","DFE-alpha",0.121911401614117,0.00746169976070702,NA,"99% Selfing","Nem05"
"55","f2","DFE1","DFE-alpha",0.178924205892948,0.04374049012347,NA,"0% Selfing","Nem05"
"56","f2","DFE2","DFE-alpha",0.434616096840879,0.00575378217950901,NA,"0% Selfing","Nem05"
"57","f2","DFE3","DFE-alpha",0.18237620813062,0.0235734152765497,NA,"0% Selfing","Nem05"
"58","f2","DFE1","DFE-alpha",0.220353549811419,0.0266286563133926,NA,"50% Selfing","Nem05"
"59","f2","DFE2","DFE-alpha",0.400869725085442,0.0243304855199375,NA,"50% Selfing","Nem05"
"60","f2","DFE3","DFE-alpha",0.175955520546065,0.0085449436582422,NA,"50% Selfing","Nem05"
"61","f2","DFE1","DFE-alpha",0.136294718047375,0.0248645798595587,NA,"99% Selfing","Nem05"
"62","f2","DFE2","DFE-alpha",0.245662694795769,0.0310270528997163,NA,"99% Selfing","Nem05"
"63","f2","DFE3","DFE-alpha",0.181937021787664,0.0163055055514978,NA,"99% Selfing","Nem05"
"64","f3","DFE1","DFE-alpha",0.000365434441400236,0.000776369057838178,NA,"0% Selfing","Nem05"
"65","f3","DFE2","DFE-alpha",0.198166977913827,0.00585837518320528,NA,"0% Selfing","Nem05"
"66","f3","DFE3","DFE-alpha",0.610491739805898,0.0222260547081753,NA,"0% Selfing","Nem05"
"67","f3","DFE1","DFE-alpha",0.0010286082416092,0.00179239670914974,NA,"50% Selfing","Nem05"
"68","f3","DFE2","DFE-alpha",0.242606323995518,0.0298950221671128,NA,"50% Selfing","Nem05"
"69","f3","DFE3","DFE-alpha",0.610131990380946,0.012094238293459,NA,"50% Selfing","Nem05"
"70","f3","DFE1","DFE-alpha",0.0082560532967918,0.00689350273003337,NA,"99% Selfing","Nem05"
"71","f3","DFE2","DFE-alpha",0.0446422709774154,0.0384873702573523,NA,"99% Selfing","Nem05"
"72","f3","DFE3","DFE-alpha",0.452860013014802,0.0174020278494189,NA,"99% Selfing","Nem05"
"73","f0","DFE1","GRAPES",0.343895198559084,0.0111803206247466,NA,"0% Selfing","Nem05"
"74","f0","DFE2","GRAPES",0.157635799832533,0.011741755950891,NA,"0% Selfing","Nem05"
"75","f0","DFE3","GRAPES",0.123744097042688,0.0160561341357898,NA,"0% Selfing","Nem05"
"76","f0","DFE1","GRAPES",0.397573960557313,0.0461012333929596,NA,"50% Selfing","Nem05"
"77","f0","DFE2","GRAPES",0.156654418506444,0.00770483587062822,NA,"50% Selfing","Nem05"
"78","f0","DFE3","GRAPES",0.129436103010453,0.00245694674343384,NA,"50% Selfing","Nem05"
"79","f0","DFE1","GRAPES",0.696849231973253,0.0521727037920055,NA,"99% Selfing","Nem05"
"80","f0","DFE2","GRAPES",0.612328777275073,0.0905756738211873,NA,"99% Selfing","Nem05"
"81","f0","DFE3","GRAPES",0.351159206048532,0.028749677127573,NA,"99% Selfing","Nem05"
"82","f1","DFE1","GRAPES",0.505073540676703,0.0377463911649663,NA,"0% Selfing","Nem05"
"83","f1","DFE2","GRAPES",0.231656176195665,0.00846680171724266,NA,"0% Selfing","Nem05"
"84","f1","DFE3","GRAPES",0.1046069232941,0.00695581144681255,NA,"0% Selfing","Nem05"
"85","f1","DFE1","GRAPES",0.416958887232919,0.0577175642412345,NA,"50% Selfing","Nem05"
"86","f1","DFE2","GRAPES",0.223136415474441,0.0125054544275802,NA,"50% Selfing","Nem05"
"87","f1","DFE3","GRAPES",0.105395669959257,0.00267119292021937,NA,"50% Selfing","Nem05"
"88","f1","DFE1","GRAPES",0.28557385066728,0.0419712454092393,NA,"99% Selfing","Nem05"
"89","f1","DFE2","GRAPES",0.24230693979123,0.0206066149674061,NA,"99% Selfing","Nem05"
"90","f1","DFE3","GRAPES",0.124090563680284,0.00744996936964625,NA,"99% Selfing","Nem05"
"91","f2","DFE1","GRAPES",0.151010719718032,0.0291465271690706,NA,"0% Selfing","Nem05"
"92","f2","DFE2","GRAPES",0.437605376052626,0.0222123126430927,NA,"0% Selfing","Nem05"
"93","f2","DFE3","GRAPES",0.193163908297339,0.0264197542019615,NA,"0% Selfing","Nem05"
"94","f2","DFE1","GRAPES",0.185037812750957,0.0149425941617378,NA,"50% Selfing","Nem05"
"95","f2","DFE2","GRAPES",0.42611819545887,0.0259536548205712,NA,"50% Selfing","Nem05"
"96","f2","DFE3","GRAPES",0.189473164623399,0.00656731333339252,NA,"50% Selfing","Nem05"
"97","f2","DFE1","GRAPES",0.0175769167551851,0.0123143850495734,NA,"99% Selfing","Nem05"
"98","f2","DFE2","GRAPES",0.139574112727953,0.0729722446032103,NA,"99% Selfing","Nem05"
"99","f2","DFE3","GRAPES",0.167131757057392,0.014967664439336,NA,"99% Selfing","Nem05"
"100","f3","DFE1","GRAPES",2.05410461809441e-05,3.4584175756633e-05,NA,"0% Selfing","Nem05"
"101","f3","DFE2","GRAPES",0.173102647919177,0.0203020693976733,NA,"0% Selfing","Nem05"
"102","f3","DFE3","GRAPES",0.578485071365873,0.0174500617369403,NA,"0% Selfing","Nem05"
"103","f3","DFE1","GRAPES",0.000429339458811739,0.00043442696848438,NA,"50% Selfing","Nem05"
"104","f3","DFE2","GRAPES",0.194090970560245,0.031025047242335,NA,"50% Selfing","Nem05"
"105","f3","DFE3","GRAPES",0.575695062406891,0.00954516336759573,NA,"50% Selfing","Nem05"
"106","f3","DFE1","GRAPES",6.04282224259123e-10,1.12227208751665e-09,NA,"99% Selfing","Nem05"
"107","f3","DFE2","GRAPES",0.00579017020574444,0.00593133346858348,NA,"99% Selfing","Nem05"
"108","f3","DFE3","GRAPES",0.357618473213792,0.0183097888162875,NA,"99% Selfing","Nem05"
