Alleles Observed-SFS Expected
0 0.990821 0.990955
1 0.004108 0.003737
2 0.001479 0.001558
3 0.000752 0.000862
4 0.000482 0.000551
5 0.000352 0.000382
6 0.000256 0.000280
7 0.000213 0.000213
8 0.000165 0.000167
9 0.000155 0.000134
10 0.000094 0.000110
11 0.000114 0.000092
12 0.000080 0.000078
13 0.000055 0.000067
14 0.000059 0.000058
15 0.000059 0.000051
16 0.000036 0.000045
17 0.000037 0.000041
18 0.000025 0.000037
19 0.000030 0.000034
20 0.000028 0.000031
21 0.000036 0.000029
22 0.000032 0.000027
23 0.000036 0.000025
24 0.000023 0.000024
25 0.000025 0.000022
26 0.000036 0.000021
27 0.000025 0.000020
28 0.000027 0.000020
29 0.000021 0.000019
30 0.000030 0.000018
31 0.000018 0.000018
32 0.000012 0.000017
33 0.000032 0.000017
34 0.000034 0.000016
35 0.000016 0.000016
36 0.000011 0.000016
37 0.000020 0.000015
38 0.000020 0.000015
39 0.000014 0.000015
40 0.000011 0.000015
41 0.000012 0.000015
42 0.000014 0.000014
43 0.000011 0.000014
44 0.000012 0.000014
45 0.000014 0.000014
46 0.000011 0.000014
47 0.000014 0.000014
48 0.000012 0.000014
49 0.000014 0.000014
50 0.000007 0.000007
