Alleles Observed-SFS Expected
0 0.994626 0.994626
1 0.001897 0.001861
2 0.000684 0.000765
3 0.000444 0.000405
4 0.000268 0.000267
5 0.000190 0.000198
6 0.000148 0.000157
7 0.000128 0.000130
8 0.000124 0.000110
9 0.000082 0.000096
10 0.000103 0.000084
11 0.000080 0.000075
12 0.000078 0.000068
13 0.000059 0.000062
14 0.000073 0.000057
15 0.000048 0.000053
16 0.000053 0.000049
17 0.000082 0.000046
18 0.000039 0.000044
19 0.000044 0.000041
20 0.000021 0.000039
21 0.000030 0.000037
22 0.000028 0.000036
23 0.000041 0.000034
24 0.000020 0.000033
25 0.000021 0.000032
26 0.000034 0.000031
27 0.000028 0.000030
28 0.000023 0.000029
29 0.000020 0.000028
30 0.000027 0.000027
31 0.000039 0.000026
32 0.000027 0.000026
33 0.000023 0.000025
34 0.000018 0.000025
35 0.000018 0.000024
36 0.000018 0.000024
37 0.000036 0.000024
38 0.000018 0.000023
39 0.000025 0.000023
40 0.000030 0.000023
41 0.000012 0.000022
42 0.000016 0.000022
43 0.000025 0.000022
44 0.000020 0.000022
45 0.000025 0.000022
46 0.000028 0.000022
47 0.000025 0.000021
48 0.000020 0.000021
49 0.000018 0.000021
50 0.000016 0.000011
