Alleles Observed-SFS Expected
0 0.988871 0.988698
1 0.002907 0.003153
2 0.001668 0.001581
3 0.000844 0.000950
4 0.000656 0.000658
5 0.000514 0.000496
6 0.000452 0.000396
7 0.000338 0.000328
8 0.000297 0.000280
9 0.000236 0.000243
10 0.000226 0.000215
11 0.000249 0.000192
12 0.000156 0.000173
13 0.000172 0.000158
14 0.000158 0.000145
15 0.000091 0.000133
16 0.000119 0.000124
17 0.000087 0.000115
18 0.000119 0.000108
19 0.000100 0.000101
20 0.000075 0.000095
21 0.000096 0.000090
22 0.000069 0.000085
23 0.000080 0.000081
24 0.000075 0.000077
25 0.000068 0.000073
26 0.000080 0.000070
27 0.000062 0.000067
28 0.000078 0.000065
29 0.000064 0.000062
30 0.000046 0.000060
31 0.000057 0.000058
32 0.000060 0.000056
33 0.000053 0.000054
34 0.000052 0.000053
35 0.000044 0.000052
36 0.000069 0.000050
37 0.000050 0.000049
38 0.000060 0.000048
39 0.000055 0.000047
40 0.000043 0.000046
41 0.000039 0.000046
42 0.000048 0.000045
43 0.000034 0.000044
44 0.000044 0.000044
45 0.000044 0.000044
46 0.000050 0.000043
47 0.000048 0.000043
48 0.000036 0.000043
49 0.000037 0.000043
50 0.000023 0.000021
