Alleles Observed-SFS Expected
0 0.986176 0.986176
1 0.002875 0.002801
2 0.001349 0.001466
3 0.000955 0.000933
4 0.000597 0.000688
5 0.000528 0.000551
6 0.000405 0.000462
7 0.000443 0.000399
8 0.000341 0.000353
9 0.000277 0.000317
10 0.000288 0.000289
11 0.000309 0.000265
12 0.000299 0.000246
13 0.000267 0.000230
14 0.000197 0.000216
15 0.000197 0.000204
16 0.000160 0.000193
17 0.000133 0.000184
18 0.000197 0.000176
19 0.000133 0.000169
20 0.000187 0.000162
21 0.000181 0.000157
22 0.000117 0.000151
23 0.000160 0.000147
24 0.000149 0.000142
25 0.000144 0.000139
26 0.000133 0.000135
27 0.000144 0.000132
28 0.000112 0.000129
29 0.000133 0.000126
30 0.000139 0.000124
31 0.000091 0.000121
32 0.000117 0.000119
33 0.000096 0.000117
34 0.000149 0.000116
35 0.000107 0.000114
36 0.000112 0.000113
37 0.000155 0.000111
38 0.000075 0.000110
39 0.000149 0.000109
40 0.000165 0.000108
41 0.000128 0.000107
42 0.000101 0.000107
43 0.000107 0.000106
44 0.000144 0.000105
45 0.000107 0.000105
46 0.000101 0.000105
47 0.000123 0.000104
48 0.000112 0.000104
49 0.000080 0.000104
50 0.000053 0.000052
